cpu_num,prefit_status,prefit_cpuTime,mufit_status,mufit_cpuTime,finalfit_status,finalfit_cpuTime,iterfit_cpuTime,iterfit_num,iterfit_num_success,mu,mu_err,lambda,lambda_err,alpha,alpha_err,mean,stderr,enf_GP,enf_GP_err,enf_data,enf_data_err,res_data,res_GP,res_GP_err,ped,ped_err,gain,ap_gain,ap_gain_err,rob_gain,rob_gain_err,gain_err,chi2,charge_fit_ndf,n_peaks_tofit,lower_edge,upper_edge,nbins,fd_bin_width,bin_width,sigmaAp,sigmaAp_err,sigma0,sigma0_err,sigmak,sigmak_err,n_peaks,events,run,vol,ch,pos,bl_rms,bl,vbd,ov,vbd_err,fit_gain,fit_gain_err,prefit_gain,prefit_gain_err,slope,slope_err,linear_chi2,ndf,rob_vbd,rob_vbd_err,vol_missing,fit_failure,large_chi2,params_missing,rate,dcr,dcr_err,dcr_cmf,dcr_norm_factor,charge_dcr,charge_dcr_err,robust_dcr,robust_dcr_err,match_x,match_y,match_x_err_down,match_x_err_up,match_y_err_up,match_y_err_down,ref_mu,ref_mu_err,temp,current,batch,box,tsn
56,4,2.9543817043304443,0,2.483737707138061,0,7.7967369556427,10.95404281616211,25,21,2.0651836284227256,0.010176974101552,0.1807665187465783,1.451416900086211e-05,2.9527263967210616e-11,5.562470917683249e-06,51.27737692316454,46.43189968449279,1.220653236083573,2.162602941088257e-05,1.6933236604109962,0.0083444933420809,0.905504580588583,0.7688060931017925,0.0018943037694771,3536.382863180852,0.0001527258361875,23.880972988690964,0.5532395610081544,7.704003530990153,20.34111806241244,0.1002392071726359,6.428690033111195e-05,0.933396345726375,142.0,10.0,3502.657047996719,3818.90546888934,149.7207079224247,2.1553629740102216,1.0776814870051106,0.0,0.0,4.413662596407187,0.0001112390972539,1.7243101549659618,0.0001112390972539,7,25567,406,2,16,10,7.001248568380262,3545.2316060002754,46.14802793585616,3.851972064143837,0.0038494716731327,23.859235307040024,0.0340128245318843,23.880972988690964,6.428690033111195e-05,6.194031241590306,0.0062970042086573,0.0157304709655547,3,47.090072826143015,0.0626965515652185,0,0,0,0,26.515,45.5049,1.84673,0.582685,1.71619,-6340.15,812.129,69.8268,29.7278,0.0,0.0,4.75,5.75,4.75,5.25,1.99749036880271,0.0146789552628823,-47.25,4.914694e-09,1,3,612
40,0,8.977602005004883,4,2.220258951187134,0,9.174360036849976,11.798407352887669,26,23,2.293172978878813,0.012064077368981,0.2918372641834663,0.0046954466903012,0.0125206234500783,0.0019358923346056,131.49002835709894,98.09871614508646,1.4121048022203102,0.0093629083889859,1.2763736355310622,0.0067148315598516,0.7460544147018603,0.7847206063818285,0.0033209482606043,3537.3574247529577,0.0583894251853962,36.31270513417871,13.684726412985032,0.9292219387299072,40.60589369908047,0.3436893869067862,0.0266953571455488,1.2944322605192755,126.0,13.0,3516.340238549776,4059.066634239507,133.2633386635063,4.52509545830014,2.1720458199840715,0.0,0.0,4.35181479554354,0.0446106150807739,2.135044062369511,0.0446106150807739,9,25395,406,4,16,10,18.42654830260358,3527.273911548602,46.14802793585616,5.851972064143837,0.0038494716731327,36.24729779022064,0.043891216692271,36.31270513417871,0.0266953571455488,6.194031241590306,0.0062970042086573,0.0157304709655547,3,47.090072826143015,0.0626965515652185,0,0,0,0,47.6774,76.0946,1.91963,0.626555,1.59603,4444.76,432.585,102.495,48.8931,0.0,0.0,4.75,5.75,4.75,5.25,1.99749036880271,0.0146789552628823,-47.25,1.302444e-08,1,3,612
40,0,16.279195547103882,4,2.233804225921631,0,9.295279502868652,10.43120225906372,25,25,2.3055998131403173,0.0125199675133673,0.3523156517630941,0.0048193207232621,0.0259135690970807,0.0021812120098788,147.0371191450246,137.14813455877075,1.5439619665384074,0.0114883861583536,2.005902260307132,0.0108925369402374,0.9327449786573944,0.8183259715801854,0.0037690498292285,3537.010143945849,0.0650455518270973,42.36437222793327,14.448494105287605,0.4566507369550407,41.30536450311626,0.3804889064588106,0.0277660230669916,1.429085406707988,127.0,15.0,3514.4536006148087,4238.2048589112255,134.93864565421194,5.587039628790746,2.7935198143953723,0.0,0.0,4.767713140792232,0.050996175683347,2.295565023153872,0.050996175683347,9,25457,406,5,16,10,3.3086958166324165,3551.4120193500294,46.14802793585616,6.851972064143837,0.0038494716731327,42.44132903181094,0.0492968459821214,42.36437222793327,0.0277660230669916,6.194031241590306,0.0062970042086573,0.0157304709655547,3,47.090072826143015,0.0626965515652185,0,0,0,0,63.1789,97.4275,2.13662,0.648471,1.54209,-4203.17,382.906,122.88,53.8587,0.0,0.0,4.75,5.75,4.75,5.25,1.99749036880271,0.0146789552628823,-47.25,2.449237e-08,1,3,612
64,0,6.517590761184692,4,2.393246650695801,0,13.701196670532228,24.39270033836365,25,12,2.216703840487792,0.0108764671258529,0.237874609027641,0.0053560182650863,0.0017011936606188,0.0036844720214079,84.51833246806063,68.33687185403674,1.312120041984362,0.009221237074765,1.449158951193824,0.0071104355055959,0.8085449612941803,0.7693659252116479,0.0032971568073006,3537.738951859947,0.0551547535530971,30.098200299623187,8.574264174219417,10.364336898165842,29.05826479841265,0.2490613437606436,0.0277948121276132,0.7767350441226367,136.0,11.0,3515.8363146052848,3907.8559032664048,143.1244261266491,2.977187473000853,1.4885937365004234,0.0,0.0,4.430276265162197,0.0411279883900066,1.930502380588768,0.0411279883900066,8,26983,406,3,16,10,7.318466202976248,3541.174862234413,46.14802793585616,4.851972064143837,0.0038494716731327,30.05326654863033,0.038755687397832,30.098200299623187,0.0277948121276132,6.194031241590306,0.0062970042086573,0.0157304709655547,3,47.090072826143015,0.0626965515652185,0,0,0,0,37.7133,62.2486,1.71928,0.605849,1.65058,-1571.23,170.87,84.9839,43.1152,0.0,0.0,4.75,5.75,4.75,5.25,1.99749036880271,0.0146789552628823,-47.5,6.856656e-09,1,3,612
56,0,9.85810112953186,4,2.126692771911621,0,9.069238662719728,11.921423692703248,25,25,2.424651895315194,0.0130140261603949,0.3489491396842653,0.0049264561297858,0.0240227747486283,0.0019825432862389,180.01255681614848,138.06247885082686,1.5359783097668256,0.0116226399819196,1.426248263489857,0.0076552152695147,0.7669602681763678,0.7959171144054352,0.0036919571200246,3537.54435998224,0.063079486837978,42.49834111724687,13.585813954214116,0.3955589166104403,48.3357343828333,0.4484222175311072,0.0239769591082463,1.0605063970575577,143.0,15.0,3514.775153744285,4231.991745676094,150.21783068920382,5.079266362021684,2.539633181010837,0.0,0.0,4.7219597447906585,0.0494301461723227,1.7881575168665615,0.0494301461723227,10,25226,406,5,13,10,9.20645981425372,3525.040728670598,45.948309050643,7.051690949357003,0.00672921624781,42.51887723692921,0.0697170057598067,42.49834111724687,0.0239769591082463,6.029600211110531,0.0080397269150768,0.0024795935244165,2,46.61454478459649,0.1747191418745878,0,0,0,0,45.7921,70.7449,1.82438,0.647285,1.54491,4246.13,386.82,90.6159,41.1597,0.0,0.0,4.75,5.75,4.75,5.25,2.0820042812221704,0.0142797226870831,-47.312,1.683561e-08,1,3,612
56,0,2.9991614818573,4,1.3181023597717283,4,9.707495212554932,7.939507074356079,25,24,1.965443217676555,0.0108415029580198,0.1092315428580519,0.008264807023631,2.880700856818796e-05,0.0443199454411979,44.24317606739961,30.96892158630547,1.122626190883009,0.010416050044129,0.9629862240310214,0.0053118899098528,0.6999705793980009,0.7557659723778135,0.0040789236858855,3536.223666797251,0.0699810335274833,18.227315045439752,0.5947608565831264,4.989042778571776,20.05167350049729,0.2164406680694949,0.0299123231382054,0.7548708839458493,143.0,8.0,3513.69329854421,3707.7933646544575,150.03427590268888,1.3476091889561197,0.6738045944780596,0.0,0.0,4.508817852906555,0.045283423911373,0.8807312906322684,0.045283423911373,6,25336,406,1,13,10,13.507912345718228,3532.329108058952,45.948309050643,3.0516909493570026,0.00672921624781,18.40047639248708,0.0474156437036412,0.0,0.0,6.029600211110531,0.0080397269150768,0.0024795935244165,2,46.61454478459649,0.1747191418745878,0,1,0,0,16.4634,29.8392,1.66042,0.551739,1.81245,4600.15,804.507,58.032,191.31,0.0,0.0,4.75,5.75,4.75,5.25,2.0820042812221704,0.0142797226870831,-47.25,1.054538e-09,1,3,612
56,0,6.8902997970581055,4,2.0707221031188965,0,17.034803867340088,17.932964224081772,26,26,2.404726473478768,0.0125725226387046,0.4229046978544714,0.004140431045214,0.0318390746668483,0.0020362254167644,227.12458736877247,196.3716732449021,1.7328160466428917,0.0124322712877604,1.7976082942448637,0.0093983541264142,0.8645989213226913,0.8488743057044109,0.0037679313488667,3539.331006874405,0.0627577352513526,48.55274584523751,15.176991665203106,0.3405603026012676,54.506212585020464,0.4838776853698468,0.0240128451966903,2.194561183975825,116.0,15.0,3517.349785544165,4338.031411993601,123.89723885384188,6.899884954067756,3.311944777952527,0.0,0.0,4.731941449158002,0.049723797358411,2.197382717051362,0.049723797358411,10,27048,406,6,13,10,5.0,3532.9942486762507,45.948309050643,8.051690949357003,0.00672921624781,48.54847744803973,0.0763983071967471,0.0,0.0,6.029600211110531,0.0080397269150768,0.0024795935244165,2,46.61454478459649,0.1747191418745878,0,0,1,0,57.6565,85.7436,1.89814,0.672429,1.48714,1847.65,174.791,109.466,49.2167,0.0,0.0,4.75,5.75,4.75,5.25,2.0820042812221704,0.0142797226870831,-47.187,2.857457e-08,1,3,612
40,0,7.295750856399536,4,2.1594645977020264,0,8.97101902961731,10.103458798848663,26,26,2.3579371082897094,0.0122363652583475,0.2935259538573024,0.0047220021140606,0.016145905088001,0.0017908187851629,136.61097192734118,100.04095700584388,1.4154801658460563,0.009460928355443,1.2644938753014914,0.0065620108656568,0.7323054334102266,0.7747931733156885,0.0032781346365902,3537.4078970377554,0.0552735987650976,36.50328055497126,11.716461296551469,0.4875463535447331,40.93073803609573,0.3463542908699781,0.0209803903066543,0.8955842052341684,126.0,13.0,3515.978970700761,4054.59523559385,133.13854537783786,4.597195617854439,2.2066538965701312,0.0,0.0,4.451315786063303,0.0425665844721647,1.4055432546322306,0.0425665844721647,9,26303,406,4,13,10,10.222785884219968,3527.088741953853,45.948309050643,6.051690949357003,0.00672921624781,36.48927702581867,0.0633521496039031,36.50328055497126,0.0209803903066543,6.029600211110531,0.0080397269150768,0.0024795935244165,2,46.61454478459649,0.1747191418745878,0,0,0,0,37.0881,59.1343,1.65805,0.627185,1.59443,4481.26,436.137,79.9521,34.9668,0.0,0.0,4.75,5.75,4.75,5.25,2.0820042812221704,0.0142797226870831,-47.375,1.065928e-08,1,3,612
56,0,6.674705982208252,4,2.438423156738281,0,11.764503240585327,12.20915340423584,25,24,2.3214317147341834,0.0114576919788641,0.2230004492675782,0.0043956754036908,0.0069713430524118,0.0022153054212972,99.12630553530104,69.83607785342868,1.2870020311560948,0.0072808834542057,1.1522262201830642,0.0056869444132411,0.7045160966738393,0.7445805022158248,0.0027950219795408,3539.004233533015,0.0547634678857775,30.49327811544989,10.73903965180849,1.463829178716347,33.178272864042874,0.2490905996658078,0.0234372910527227,0.7312955753895631,125.0,11.0,3517.088511903405,3907.512353205228,132.1030631749211,3.078592513918881,1.5392962569594393,0.0,0.0,4.474204524465673,0.041137734265189,1.2343072668217718,0.041137734265189,8,25616,406,3,13,10,8.561369556048422,3532.3524249517886,45.948309050643,5.051690949357003,0.00672921624781,30.459676814708143,0.0574090867763609,30.49327811544989,0.0234372910527227,6.029600211110531,0.0080397269150768,0.0024795935244165,2,46.61454478459649,0.1747191418745878,0,0,0,0,29.9851,49.9799,1.57707,0.599943,1.66683,3868.8,420.729,69.6977,33.0513,0.0,0.0,4.75,5.75,4.75,5.25,2.0820042812221704,0.0142797226870831,-47.25,6.157346e-09,1,3,612
56,0,5.9580793380737305,4,1.7080938816070557,0,15.228968858718872,9.74967472076416,25,24,2.1940467505581047,0.0105832225871878,0.1752288176985241,0.0001537573679312,5.0186656863626674e-08,0.0006275581112051,58.68025357547591,48.25439749372399,1.2124574930098289,0.0002260315065004,1.4836645097719676,0.0071566167619871,0.8223276920856871,0.7433790580286039,0.0017942232853252,3538.485309430883,0.0014858663616905,24.40300789338556,0.0029842777858261,5.740624390806366,22.05868316474324,0.1064818884802943,0.000520590266257,0.79835286938109,125.0,10.0,3516.0357606269267,3811.156716289684,132.53211653687185,2.319571060824179,1.159785530412089,0.0,0.0,4.520527524024748,0.0010536350813832,1.149534550608006,0.0010536350813832,8,25399,406,2,13,10,14.977555811389523,3544.5828739405883,45.948309050643,4.051690949357003,0.00672921624781,24.43007660359761,0.0520325479608118,24.40300789338556,0.000520590266257,6.029600211110531,0.0080397269150768,0.0024795935244165,2,46.61454478459649,0.1747191418745878,0,0,0,0,20.1806,34.772,1.43668,0.580368,1.72305,-4335.73,555.376,52.3504,21.6161,0.0,0.0,4.75,5.75,4.75,5.25,2.0820042812221704,0.0142797226870831,-47.375,3.743694e-09,1,3,612
40,0,2.5562922954559326,4,1.257967233657837,0,6.123405933380127,12.242566337952248,26,10,1.9191104050612569,0.0103639699682031,0.1111125998173928,0.0064841978415861,6.774147397992092e-06,0.0013299216524196,42.88759692139569,30.34851327136886,1.1250018841470435,0.0082065903819404,0.9609734212227838,0.0051896439368616,0.7076291387225906,0.7656435792563916,0.0034745693181805,3536.684086793665,0.0671333952523127,17.96324892662675,6.626201301816289,5.1700619072549845,19.86453954238352,0.1802946474932461,0.0300729502207151,0.6368029402831497,153.0,8.0,3514.2800432088675,3706.011243929053,160.01574921368424,1.3023935460588898,0.6251489021082677,0.0,0.0,4.485280431514248,0.0438515393263045,0.8814771071147085,0.0438515393263045,6,26458,406,1,14,10,13.598763654049936,3532.783037757862,46.07993735422195,2.920062645778053,0.0163749266849858,18.03664584563559,0.1110295525479759,17.96324892662675,0.0300729502207151,6.176800991483424,0.0156833933978943,0.0158166617880433,3,47.61205318488189,0.0532161708146202,0,0,0,0,20.6227,37.3206,2.17311,0.552581,1.80969,4450.58,778.349,64.5612,185.591,0.0,0.0,4.75,5.75,4.75,5.25,2.0845128570205405,0.0139729075938437,-47.25,1.917859e-09,1,3,612
40,0,9.434003591537476,4,2.2264187335968018,0,9.897597312927246,14.98142063140869,25,24,2.381446206851428,0.0125022146671414,0.3386513120699967,0.0044591154650762,0.0329751205801417,0.002000908477873,166.44996023392588,140.68583027980478,1.5120616676959968,0.0101950116324806,1.7012733557300446,0.0089314151374203,0.8452139614938169,0.7968275915843992,0.0034045517879333,3535.624512550565,0.0592063323304046,42.68322636263679,13.84842350730244,0.3086043673300596,46.22462707324792,0.3950017253691198,0.0235673523106427,1.32840505571108,161.0,15.0,3514.426111204462,4239.849222902506,168.3468592574505,5.010579050189115,2.5052895250945544,0.0,0.0,4.3988529229746325,0.0466963842827796,1.968843843284793,0.0466963842827796,9,26709,406,5,14,10,19.99925314223783,3536.7798046043363,46.07993735422195,6.920062645778053,0.0163749266849858,42.74384981156928,0.1483543659585882,42.68322636263679,0.0235673523106427,6.176800991483424,0.0156833933978943,0.0158166617880433,3,47.61205318488189,0.0532161708146202,0,0,0,0,60.752,94.389,2.05796,0.643635,1.55368,-89.1242,8.11917,123.489,54.1562,0.0,0.0,4.75,5.75,4.75,5.25,2.0845128570205405,0.0139729075938437,-47.437,2.438462e-08,1,3,612
56,0,4.474116086959839,4,1.510573148727417,0,9.461395263671877,10.476032651387728,26,21,2.149440311383318,0.0103787794047173,0.1680399695882551,0.0054667713395729,0.0030825319918,0.004027802907181,53.8922786356237,47.336308076519785,1.2019808205270277,0.0078981610416085,1.658292215521992,0.0080072235559712,0.8783504664289643,0.7478010561187288,0.0030489010553733,3537.448518691275,0.0695903606581396,24.26232176006209,10.499957248201316,9.410732495226595,20.8594867860259,0.1700947351065615,0.1287014999268105,0.6274568565507221,126.0,10.0,3516.791753495503,3808.512061105877,133.48059817463528,2.276550484362582,1.0927442324940402,0.0,0.0,4.15374073105092,0.0707333566212984,1.1804732695310018,0.0707333566212984,8,25449,406,2,14,10,6.942041620616695,3546.4352858503457,46.07993735422195,3.920062645778053,0.0163749266849858,24.21344683711901,0.118363926698877,24.26232176006209,0.1287014999268105,6.176800991483424,0.0156833933978943,0.0158166617880433,3,47.61205318488189,0.0532161708146202,0,0,0,0,28.3804,49.1571,2.446,0.57734,1.73208,-6494.25,831.867,76.7272,29.8155,0.0,0.0,4.75,5.75,4.75,5.25,2.0845128570205405,0.0139729075938437,-47.187,4.299902e-09,1,3,612
40,0,7.377310514450073,4,2.338683605194092,0,10.571944236755373,11.166346254348754,25,25,2.2819243458517136,0.0110902223961464,0.2244750184412967,0.0041960268991743,0.0093641382925306,0.0020193229298629,85.48157913453264,69.4035326116004,1.2894491135412962,0.0069766458775593,1.5042475811527445,0.0073106894381385,0.8119121489598562,0.7517119997338999,0.0027335377230466,3538.900746706705,0.0527155157783454,30.452065290810296,11.356204579318335,1.0994379501368892,29.051401376400047,0.2112859754743077,0.0230298886151452,0.912974718709945,133.0,11.0,3517.8155450535824,3909.885256297862,140.34933418954944,3.0364428308422986,1.5182214154211482,0.0,0.0,4.323658460838781,0.040328470716092,1.4368899705610714,0.040328470716092,9,26758,406,3,14,10,10.589957104350072,3544.500826900565,46.07993735422195,4.920062645778053,0.0163749266849858,30.39024782860244,0.1272179798813704,30.452065290810296,0.0230298886151452,6.176800991483424,0.0156833933978943,0.0158166617880433,3,47.61205318488189,0.0532161708146202,0,0,0,0,38.3674,63.889,1.74693,0.600532,1.66519,-2755.74,299.685,89.0751,42.9833,0.0,0.0,4.75,5.75,4.75,5.25,2.0845128570205405,0.0139729075938437,-47.312,3.947842e-09,1,3,612
64,0,19.64566659927368,4,3.813194751739502,0,17.244468212127686,17.605570197105408,26,23,2.3835056846964,0.0129075671048578,0.4250003530312776,0.0043508476780195,0.0323778995893237,0.0022508766766987,229.5546282591262,196.7396973015272,1.739131502552724,0.0131594798354088,1.7507659153354984,0.009481046628999,0.8570495781049693,0.8541971438254354,0.0039741087963145,3540.129235737254,0.0723249979541833,48.95685173679605,16.591859080690348,0.4137786866331048,55.37802198522832,0.5152868652976277,0.0299764277961358,2.159927833152089,119.0,15.0,3517.0002658668586,4354.623278903567,126.9913244717975,7.169464532840802,3.441342975763588,0.0,0.0,5.03543721657891,0.0576272214247777,2.764508281329461,0.0576272214247777,10,25564,406,6,14,10,5.0,3532.028843156912,46.07993735422195,7.920062645778053,0.0163749266849858,48.92065080305271,0.1601849747364997,0.0,0.0,6.176800991483424,0.0156833933978943,0.0158166617880433,3,47.61205318488189,0.0532161708146202,0,0,1,0,76.0265,112.947,2.24656,0.673115,1.48563,2240.89,211.993,145.323,61.2485,0.0,0.0,4.75,5.75,4.75,5.25,2.0845128570205405,0.0139729075938437,-47.312,3.95976e-08,1,3,612
40,0,7.565183639526367,4,2.30916690826416,0,9.46739387512207,10.288835792541503,25,24,2.380255827112021,0.0120259031599229,0.2754278292324683,0.0045120252772682,0.0189545047336822,0.0017786672104227,135.93750761764667,99.38893398011002,1.3801247692699965,0.0085942547836661,1.2723924869451309,0.0064285816067011,0.7311369446294592,0.7614604596062576,0.0030530626370988,3536.8944920820663,0.0590396052366486,36.59037680287626,13.19960692561648,0.5136912301936558,41.380650710454326,0.3318300168816461,0.0235042417231099,0.7934162993661676,119.0,13.0,3514.8006958802894,4060.59999831718,126.73029558774412,4.48622752280087,2.2431137614004326,0.0,0.0,4.596921269620496,0.0458379684975445,1.6568923404658005,0.0458379684975445,9,26709,406,4,14,10,10.869706888235944,3526.736858642376,46.07993735422195,5.920062645778053,0.0163749266849858,36.56704882008586,0.1372980237423781,36.59037680287626,0.0235042417231099,6.176800991483424,0.0156833933978943,0.0158166617880433,3,47.61205318488189,0.0532161708146202,0,0,0,0,49.412,79.6484,1.92598,0.620376,1.61192,4519.28,439.837,111.408,50.3159,0.0,0.0,4.75,5.75,4.75,5.25,2.0845128570205405,0.0139729075938437,-47.312,1.294894e-08,1,3,612
56,0,5.451008558273315,4,1.2209539413452148,0,19.383793354034424,8.864829759597779,25,21,2.006762734643699,0.0108829225552159,0.1016707972162886,0.0007791399160166,3.2832459490317323e-06,0.010608946089934,46.40411582559232,31.91875113370977,1.1131776601509054,0.0009654825268442,0.9494559153931306,0.0051490168809865,0.6878431054192453,0.7447906693741826,0.0020452105257008,3535.5349680554823,0.0054265689198018,18.83519811142935,0.0077560384349276,6.195893921774145,20.77284556656308,0.1140853239667743,0.0022091254975045,0.7422593418962118,139.0,8.0,3512.7291670225013,3709.52437548315,146.03707225380668,1.375071645203494,0.6875358226017461,0.0,0.0,4.5750952201239965,0.0033413184666652,0.2914674533201205,0.0033413184666652,6,26011,406,1,8,10,13.4971744905147,3531.353182168522,45.99139916240872,3.008600837591281,0.0040588744615034,18.88651707522984,0.0310442869985321,18.83519811142935,0.0022091254975045,6.277508414958292,0.0058948282260401,0.0083518346666339,3,47.2202777927532,0.0605053880990211,0,0,0,0,22.1906,40.469,1.70706,0.548337,1.8237,4710.6,823.823,74.4946,187.288,0.0,0.0,4.75,5.75,4.75,5.25,2.111165460484999,0.0136464549164613,-47.25,1.802882e-09,1,3,612
56,0,6.929646253585815,4,2.2888429164886475,0,10.142813205718994,14.389275121688843,25,24,2.4124859528488645,0.0127229520295333,0.3359851404002199,0.0045882795052151,0.0343552664261496,0.0020716227799352,170.06885094870486,143.49677386657254,1.5059903939540258,0.0104062503417391,1.7175109431405169,0.0090577975444669,0.8437569435325529,0.7900938916763439,0.0034339483877404,3539.46692399668,0.0641546547931284,43.96147691927196,14.483664121679078,0.3197103037396314,46.80990745319993,0.4068954536229821,0.0249927270269409,1.2655332786859566,161.0,15.0,3516.5049607609576,4265.49520425015,168.19528352396546,5.178022055856503,2.5890110279282466,0.0,0.0,4.763387586853666,0.0507189071804656,1.9447248042470715,0.0507189071804656,9,26676,406,5,8,10,11.499805076125512,3542.74347333162,45.99139916240872,7.008600837591281,0.0040588744615034,43.996550735063,0.0485396612252181,43.96147691927196,0.0249927270269409,6.277508414958292,0.0058948282260401,0.0083518346666339,3,47.2202777927532,0.0605053880990211,0,0,0,0,63.2783,98.4595,2.1077,0.642683,1.55598,-717.944,65.4043,136.396,51.9377,0.0,0.0,4.75,5.75,4.75,5.25,2.111165460484999,0.0136464549164613,-47.437,2.582143e-08,1,3,612
56,0,5.093526601791382,0,3.4594430923461914,0,10.812079668045044,9.09740888595581,25,23,2.1845411307310294,0.0103569538241376,0.1682168167202521,0.0046463046864833,0.0020288339939783,0.0027774737931738,60.00415334804776,49.705155510449146,1.202236376139474,0.0067156401103133,1.4989960046014277,0.0071067704717596,0.8283619172516216,0.741847810298894,0.0027176393317575,3536.1879570915626,0.054896750578564,25.193403449890987,10.499889942503414,7.1714059741995415,22.84710733056484,0.1673933565252792,0.0196190272441718,0.8880114296136837,134.0,10.0,3512.008700748009,3812.351526609227,141.65258802941295,2.3558641292710902,1.1779320646355451,0.0,0.0,4.55529920076302,0.0408646171877027,1.0374251146489375,0.0408646171877027,8,26897,406,2,8,10,7.134879613498763,3542.602949384135,45.99139916240872,4.008600837591281,0.0040588744615034,25.164025490188124,0.0347503740261396,25.193403449890987,0.0196190272441718,6.277508414958292,0.0058948282260401,0.0083518346666339,3,47.2202777927532,0.0605053880990211,0,0,0,0,29.8144,51.6343,2.86958,0.577415,1.73186,-4612.94,590.884,81.9304,28.3579,0.0,0.0,4.75,5.75,4.75,5.25,2.111165460484999,0.0136464549164613,-47.25,3.654973e-09,1,3,612
56,0,21.583656072616577,4,4.265166759490967,0,18.735512256622314,21.069540004730225,25,23,2.4419727836036174,0.0131701278287571,0.3969525352542477,0.0041452191501841,0.0443281649808324,0.0023924121142754,235.5469041505933,200.09201182674,1.6582442651037508,0.0113984160206845,1.7621607348130572,0.0095037431572258,0.8494784193759313,0.8240505286767891,0.0035998818039396,3536.2859391411075,0.0717619025988369,50.17620036475354,16.28075978702941,0.3075790117710291,58.16852846619727,0.5082208430195383,0.0290056280631318,2.698495142594858,118.0,15.0,3513.5294562414656,4372.318379515808,125.80437071444872,7.262110468320706,3.631055234160344,0.0,0.0,4.8825766775608574,0.0569059859876226,2.54581073079035,0.0569059859876226,10,25332,406,6,8,10,5.0,3528.8341344074047,45.99139916240872,8.008600837591281,0.0040588744615034,50.274059150021294,0.0536463554221949,0.0,0.0,6.277508414958292,0.0058948282260401,0.0083518346666339,3,47.2202777927532,0.0605053880990211,0,0,1,0,79.3633,119.556,2.33868,0.663817,1.50644,2234.53,211.391,160.706,60.9147,0.0,0.0,4.75,5.75,4.75,5.25,2.111165460484999,0.0136464549164613,-47.312,4.093695e-08,1,3,612
56,0,5.62618613243103,4,2.501053094863892,0,22.789623975753784,9.76287760734558,25,25,2.3023369220822865,0.0115665353702624,0.2272584279579625,0.0046564755954123,0.0056664075019776,0.0020914825353643,87.69540114976515,71.43362129764493,1.29409369986063,0.007798099584126,1.5276384268553893,0.0076745865158667,0.814565192257362,0.7497188361650522,0.0029409260521983,3537.591732493521,0.0587207473101898,31.50166106135133,12.07088208550261,1.863696658009209,29.4335210000618,0.2309180576542239,0.0250316255314047,0.8286553006221532,126.0,11.0,3514.3705990030144,3920.322455387351,133.00612053653316,3.1793011882552205,1.589650594127609,0.0,0.0,4.743308852444553,0.0446642355190789,1.4368421305075,0.0446642355190789,8,25576,406,3,8,10,6.793565101668937,3544.484568444492,45.99139916240872,5.008600837591281,0.0040588744615034,31.44153390514641,0.0389990670951884,31.50166106135133,0.0250316255314047,6.277508414958292,0.0058948282260401,0.0083518346666339,3,47.2202777927532,0.0605053880990211,0,0,0,0,40.9928,68.1347,1.84827,0.601643,1.66212,-3438.33,373.916,103.193,41.371,0.0,0.0,4.75,5.75,4.75,5.25,2.111165460484999,0.0136464549164613,-47.25,9.517897e-09,1,3,612
56,4,6.6598334312438965,4,2.4844777584075928,0,9.649365663528442,10.355468951738798,26,24,2.367528547412506,0.0124720876614424,0.2851023962094771,0.0047868836865532,0.0217407733456932,0.0020949204509913,122.87079785780593,101.58941367905682,1.3988017230688845,0.0093662380645536,1.618433186799526,0.0085258699845507,0.8267986816250896,0.7686532487929989,0.0032743789715161,3540.974891554529,0.0620073106865675,37.71592998378868,12.826314764166796,0.4922776155256692,37.10199780288874,0.3161009248260796,0.0248509739914517,0.973162570964474,122.0,13.0,3517.9948621838366,4081.002723802621,129.9881223982529,4.707853730681816,2.2597697907272742,0.0,0.0,4.746045494485459,0.0483478664647187,1.6543231290347484,0.0483478664647187,9,25567,406,4,8,10,10.597113094760378,3548.4584348322924,45.99139916240872,6.008600837591281,0.0040588744615034,37.71904232010471,0.043632143807776,37.71592998378868,0.0248509739914517,6.277508414958292,0.0058948282260401,0.0083518346666339,3,47.2202777927532,0.0605053880990211,0,0,0,0,50.8548,81.494,1.9873,0.624031,1.60248,-2798.93,272.405,120.918,45.9624,0.0,0.0,4.75,5.75,4.75,5.25,2.111165460484999,0.0136464549164613,-47.375,1.599644e-08,1,3,612
